dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,2

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
39.048,14.2028,0.814377,0,1,0,1,0.648628,0.0116649,0.660293,0.281097,-0.0174974
39.248,14.2112,0.753839,0,1,0,1,0.645167,0.00830854,0.653476,0.283866,-0.0124628
39.449,14.2188,0.697836,0,1,0,1,0.694608,0.000717687,0.695326,0.244313,0.00107653
39.651,14.226,0.644685,0,1,0,1,0.693199,0.0122549,0.705454,0.245441,-0.0183823
39.851,14.2335,0.587706,0,1,0,1,0.743244,0.010635,0.753879,0.205405,-0.0159524
40.049,14.2382,0.551064,0,1,0,1,0.741564,0.00854611,0.75011,0.206749,-0.0128192
40.253,14.2424,0.517211,0,1,0,1,0.749348,0.0347065,0.784054,0.200522,-0.0520597
40.454,14.2472,0.477051,0,1,0,1,0.797252,0.00985343,0.807105,0.162198,-0.0147801
40.659,14.2521,0.432541,0,1,0,1,0.643679,0.00421098,0.64789,0.163548,-0.00631647
40.851,14.2554,0.400176,0,1,0,1,0,0,0,0,0
41.05,14.2579,0.374124,0,1,0,1,0,0,0,0,0
41.237,14.258,0.372955,0,1,0,1,0,0,0,0,0
41.443,14.258,0.372924,0,1,0,1,0,0,0,0,0
41.64,14.2581,0.372898,0,1,0,1,0,0,0,0,0
41.84,14.2581,0.372876,0,1,0,1,0,0,0,0,0
42.045,14.2581,0.372851,0,1,0,1,0,0,0,0,0
42.244,14.2581,0.372825,0,1,0,1,0,0,0,0,0
42.449,14.2581,0.372803,0,1,0,1,0,0,0,0,0
42.646,14.2581,0.372778,0,1,0,1,0,0,0,0,0
42.845,14.2581,0.372745,0,1,0,1,0,0,0,0,0
43.046,14.2581,0.372724,0,1,0,1,0,0,0,0,0
43.248,14.2581,0.372699,0,1,0,1,0,0,0,0,0
