dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.299911,0.293101,0.999627,0.000373073,0.374888,0.195401,0.99984
0,0,0.299911,0.443101,0.999724,0.000276173,0.374888,0.295401,0.999909
0,0,0.299911,0.593101,0.999784,0.000215905,0.374888,0.395401,0.99995
0,0,0.399911,-0.756899,0.999832,0.000168258,0.499888,0.504599,1
0,0,0.399911,-0.606899,0.999797,0.000202677,0.499888,0.404599,0.999981
0,0,0.399911,-0.456899,0.999748,0.000251733,0.499888,0.304599,0.999951
0,0,0.399911,-0.306899,0.999678,0.000322211,0.499888,0.204599,0.999905
0,0,0.399911,-0.156899,0.999588,0.000411745,0.499888,0.104599,0.999837
0,0,0.399911,-0.00689887,0.999533,0.00046727,0.499888,0.00459925,0.999768
0,0,0.399911,0.143101,0.99958,0.000419724,0.499888,0.0954008,0.99983
0,0,0.399911,0.293101,0.99967,0.00032991,0.499888,0.195401,0.999899
0,0,0.399911,0.443101,0.999743,0.000257223,0.499888,0.295401,0.999947
0,0,0.399911,0.593101,0.999794,0.00020648,0.499888,0.395401,0.999978
0,0,0.499911,-0.756899,0.999838,0.00016244,0.624888,0.504599,1.00002
0,0,0.499911,-0.606899,0.999807,0.000192738,0.624888,0.404599,1.00001
0,0,0.499911,-0.456899,0.999767,0.000233406,0.624888,0.304599,0.999984
0,0,0.499911,-0.306899,0.999714,0.000286211,0.624888,0.204599,0.999951
0,0,0.499911,-0.156899,0.999656,0.000343523,0.624888,0.104599,0.999907
0,0,0.499911,-0.00689887,0.999626,0.000373837,0.624888,0.00459925,0.999861
0,0,0.499911,0.143101,0.999652,0.000348117,0.624888,0.0954008,0.999903
0,0,0.499911,0.293101,0.999708,0.000291566,0.624888,0.195401,0.999948
0,0,0.499911,0.443101,0.999762,0.000237762,0.624888,0.295401,0.999981
0,0,0.499911,0.593101,0.999804,0.000196,0.624888,0.395401,1

0,0,-0.00146506,-0.00686909,0,1,0.00183132,0.00457939,0.00641072
0,0,0,0,0,1,0,0,0
0,0,0.0985349,-0.756869,1,0,0.123169,0.504579,1
0,0,0.0985349,-0.606869,1,0,0.123169,0.404579,1
0,0,0.0985349,-0.456869,1,0,0.123169,0.304579,1
0,0,0.0985349,-0.306869,1,0,0.123169,0.204579,1
0,0,0.0985349,-0.156869,1,0,0.123169,0.104579,1
0,0,0.0985349,-0.00686909,1,0,0.123169,0.00457939,1
0,0,0.0985349,0.143131,1,0,0.123169,0.0954206,1
0,0,0.0985349,0.293131,1,0,0.123169,0.195421,1
0,0,0.0985349,0.443131,1,0,0.123169,0.295421,1
0,0,0.0985349,0.593131,1,0,0.123169,0.395421,1
0,0,0.198535,-0.756869,1,0,0.248169,0.504579,1
0,0,0.198535,-0.606869,1,0,0.248169,0.404579,1
0,0,0.198535,-0.456869,1,0,0.248169,0.304579,1
0,0,0.198535,-0.306869,1,0,0.248169,0.204579,1
0,0,0.198535,-0.156869,1,0,0.248169,0.104579,1
0,0,0.198535,-0.00686909,1,0,0.248169,0.00457939,1
0,0,0.198535,0.143131,1,0,0.248169,0.0954206,1
0,0,0.198535,0.293131,1,0,0.248169,0.195421,1
0,0,0.198535,0.443131,1,0,0.248169,0.295421,1
0,0,0.198535,0.593131,1,0,0.248169,0.395421,1
0,0,0.298535,-0.756869,1,0,0.373169,0.504579,1
0,0,0.298535,-0.606869,1,0,0.373169,0.404579,1
